Current Player,Current Panel,Current Task,Current Left Controller State,Current Right Controller State,Current Time,Current Value,Current Input
8,1,16,not tracked,is tracked,113.3361,257,Right Trigger
8,1,16,not tracked,is tracked,113.3422,260,Right Trigger
8,1,16,not tracked,is tracked,113.3475,262,Right Trigger
8,1,16,not tracked,is tracked,113.3527,264,Right Trigger
8,1,16,not tracked,is tracked,113.3583,267,Right Trigger
8,1,16,not tracked,is tracked,113.3639,270,Right Trigger
8,1,16,not tracked,is tracked,113.3691,272,Right Trigger
8,1,16,not tracked,is tracked,113.3742,274,Right Trigger
8,1,16,not tracked,is tracked,113.3795,277,Right Trigger
8,1,16,not tracked,is tracked,113.3853,279,Right Trigger
8,1,16,not tracked,is tracked,113.3905,282,Right Trigger
8,1,16,not tracked,is tracked,113.396,284,Right Trigger
8,1,16,not tracked,is tracked,113.4017,287,Right Trigger
8,1,16,not tracked,is tracked,113.4069,291,Right Trigger
8,1,16,not tracked,is tracked,113.4123,292,Right Trigger
8,1,16,not tracked,is tracked,113.4176,295,Right Trigger
8,1,16,not tracked,is tracked,113.4231,299,Right Trigger
8,1,16,not tracked,is tracked,113.4286,302,Right Trigger
8,1,16,not tracked,is tracked,113.4337,304,Right Trigger
8,1,16,not tracked,is tracked,113.4388,306,Right Trigger
8,1,16,not tracked,is tracked,113.4446,309,Right Trigger
8,1,16,not tracked,is tracked,113.4506,312,Right Trigger
8,1,16,not tracked,is tracked,113.4559,314,Right Trigger
8,1,16,not tracked,is tracked,113.4631,317,Right Trigger
8,1,16,not tracked,is tracked,113.4715,322,Right Trigger
8,1,16,not tracked,is tracked,113.4796,325,Right Trigger
8,1,16,not tracked,is tracked,113.4857,328,Right Trigger
8,1,16,not tracked,is tracked,113.4912,331,Right Trigger
8,1,16,not tracked,is tracked,113.4972,332,Right Trigger
8,1,16,not tracked,is tracked,113.503,335,Right Trigger
8,1,16,not tracked,is tracked,113.5084,336,Right Trigger
8,1,16,not tracked,is tracked,113.5136,340,Right Trigger
8,1,16,not tracked,is tracked,113.5191,342,Right Trigger
8,1,16,not tracked,is tracked,113.5247,343,Right Trigger
8,1,16,not tracked,is tracked,113.53,345,Right Trigger
8,1,16,not tracked,is tracked,113.5354,348,Right Trigger
8,1,16,not tracked,is tracked,113.5411,350,Right Trigger
8,1,16,not tracked,is tracked,113.5464,352,Right Trigger
8,1,16,not tracked,is tracked,113.5518,353,Right Trigger
8,1,16,not tracked,is tracked,113.5573,355,Right Trigger
8,1,16,not tracked,is tracked,113.563,358,Right Trigger
8,1,16,not tracked,is tracked,113.5686,360,Right Trigger
8,1,16,not tracked,is tracked,113.5745,362,Right Trigger
8,1,16,not tracked,is tracked,113.5802,365,Right Trigger
8,1,16,not tracked,is tracked,113.5857,366,Right Trigger
8,1,16,not tracked,is tracked,113.5911,369,Right Trigger
8,1,16,not tracked,is tracked,113.5964,370,Right Trigger
8,1,16,not tracked,is tracked,113.6027,372,Right Trigger
8,1,16,not tracked,is tracked,113.6081,375,Right Trigger
8,1,16,not tracked,is tracked,113.6134,376,Right Trigger
8,1,16,not tracked,is tracked,113.6189,379,Right Trigger
8,1,16,not tracked,is tracked,113.6247,380,Right Trigger
8,1,16,not tracked,is tracked,113.6299,382,Right Trigger
8,1,16,not tracked,is tracked,113.6354,385,Right Trigger
8,1,16,not tracked,is tracked,113.6412,387,Right Trigger
8,1,16,not tracked,is tracked,113.6465,389,Right Trigger
8,1,16,not tracked,is tracked,113.6528,390,Right Trigger
8,1,16,not tracked,is tracked,113.6597,393,Right Trigger
8,1,16,not tracked,is tracked,113.6674,395,Right Trigger
8,1,16,not tracked,is tracked,113.673,397,Right Trigger
8,1,16,not tracked,is tracked,113.6784,400,Right Trigger
8,1,16,not tracked,is tracked,113.684,400,Right Trigger
8,1,16,not tracked,is tracked,113.6893,402,Right Trigger
8,1,16,not tracked,is tracked,113.695,405,Right Trigger
8,1,16,not tracked,is tracked,113.7005,405,Right Trigger
8,1,16,not tracked,is tracked,113.7057,407,Right Trigger
8,1,16,not tracked,is tracked,113.7109,409,Right Trigger
8,1,16,not tracked,is tracked,113.7165,410,Right Trigger
8,1,16,not tracked,is tracked,113.7222,412,Right Trigger
8,1,16,not tracked,is tracked,113.7277,413,Right Trigger
8,1,16,not tracked,is tracked,113.7336,416,Right Trigger
8,1,16,not tracked,is tracked,113.7391,417,Right Trigger
8,1,16,not tracked,is tracked,113.745,419,Right Trigger
8,1,16,not tracked,is tracked,113.7503,420,Right Trigger
8,1,16,not tracked,is tracked,113.7557,422,Right Trigger
8,1,16,not tracked,is tracked,113.7618,422,Right Trigger
8,1,16,not tracked,is tracked,113.7667,423,Right Trigger
8,1,16,not tracked,is tracked,113.772,424,Right Trigger
8,1,16,not tracked,is tracked,113.7774,427,Right Trigger
8,1,16,not tracked,is tracked,113.783,428,Right Trigger
8,1,16,not tracked,is tracked,113.7884,429,Right Trigger
8,1,16,not tracked,is tracked,113.7938,429,Right Trigger
8,1,16,not tracked,is tracked,113.7987,430,Right Trigger
8,1,16,not tracked,is tracked,113.8046,433,Right Trigger
8,1,16,not tracked,is tracked,113.8099,434,Right Trigger
8,1,16,not tracked,is tracked,113.8152,434,Right Trigger
8,1,16,not tracked,is tracked,113.8208,436,Right Trigger
8,1,16,not tracked,is tracked,113.8261,438,Right Trigger
8,1,16,not tracked,is tracked,113.8311,439,Right Trigger
8,1,16,not tracked,is tracked,113.8365,439,Right Trigger
8,1,16,not tracked,is tracked,113.8426,441,Right Trigger
8,1,16,not tracked,is tracked,113.8478,443,Right Trigger
8,1,16,not tracked,is tracked,113.8536,444,Right Trigger
8,1,16,not tracked,is tracked,113.8608,446,Right Trigger
8,1,16,not tracked,is tracked,113.8671,447,Right Trigger
8,1,16,not tracked,is tracked,113.8731,449,Right Trigger
8,1,16,not tracked,is tracked,113.8784,449,Right Trigger
8,1,16,not tracked,is tracked,113.8844,451,Right Trigger
8,1,16,not tracked,is tracked,113.8896,453,Right Trigger
8,1,16,not tracked,is tracked,113.8951,454,Right Trigger
8,1,16,not tracked,is tracked,113.9008,455,Right Trigger
8,1,16,not tracked,is tracked,113.9062,457,Right Trigger
8,1,16,not tracked,is tracked,113.9115,457,Right Trigger
8,1,16,not tracked,is tracked,113.9165,460,Right Trigger
8,1,16,not tracked,is tracked,113.9222,460,Right Trigger
8,1,16,not tracked,is tracked,113.9274,463,Right Trigger
8,1,16,not tracked,is tracked,113.9325,464,Right Trigger
8,1,16,not tracked,is tracked,113.9376,464,Right Trigger
8,1,16,not tracked,is tracked,113.9435,466,Right Trigger
8,1,16,not tracked,is tracked,113.9487,468,Right Trigger
8,1,16,not tracked,is tracked,113.9538,469,Right Trigger
8,1,16,not tracked,is tracked,113.9589,471,Right Trigger
8,1,16,not tracked,is tracked,113.9649,473,Right Trigger
8,1,16,not tracked,is tracked,113.9701,474,Right Trigger
8,1,16,not tracked,is tracked,113.9753,475,Right Trigger
8,1,16,not tracked,is tracked,113.9811,477,Right Trigger
8,1,16,not tracked,is tracked,113.9862,479,Right Trigger
8,1,16,not tracked,is tracked,113.9915,480,Right Trigger
8,1,16,not tracked,is tracked,113.9966,482,Right Trigger
8,1,16,not tracked,is tracked,114.0027,484,Right Trigger
8,1,16,not tracked,is tracked,114.0079,486,Right Trigger
8,1,16,not tracked,is tracked,114.0131,486,Right Trigger
8,1,16,not tracked,is tracked,114.018,488,Right Trigger
8,1,16,not tracked,is tracked,114.0236,489,Right Trigger
8,1,16,not tracked,is tracked,114.0289,491,Right Trigger
8,1,16,not tracked,is tracked,114.034,493,Right Trigger
8,1,16,not tracked,is tracked,114.0399,494,Right Trigger
8,1,16,not tracked,is tracked,114.0457,497,Right Trigger
8,1,16,not tracked,is tracked,114.0509,497,Right Trigger
8,1,16,not tracked,is tracked,114.0568,500,Right Trigger
8,1,16,not tracked,is tracked,114.0646,502,Right Trigger
8,1,16,not tracked,is tracked,114.0719,504,Right Trigger
8,1,16,not tracked,is tracked,114.0785,504,Right Trigger
8,1,16,not tracked,is tracked,114.085,506,Right Trigger
8,1,16,not tracked,is tracked,114.0908,508,Right Trigger
8,1,16,not tracked,is tracked,114.0968,509,Right Trigger
8,1,16,not tracked,is tracked,114.1034,511,Right Trigger
8,1,16,not tracked,is tracked,114.1093,511,Right Trigger
8,1,16,not tracked,is tracked,114.1149,514,Right Trigger
8,1,16,not tracked,is tracked,114.1214,514,Right Trigger
8,1,16,not tracked,is tracked,114.1265,515,Right Trigger
8,1,16,not tracked,is tracked,114.1318,517,Right Trigger
8,1,16,not tracked,is tracked,114.1371,519,Right Trigger
8,1,16,not tracked,is tracked,114.1426,520,Right Trigger
8,1,16,not tracked,is tracked,114.1482,520,Right Trigger
8,1,16,not tracked,is tracked,114.1532,522,Right Trigger
8,1,16,not tracked,is tracked,114.1585,522,Right Trigger
8,1,16,not tracked,is tracked,114.1639,524,Right Trigger
8,1,16,not tracked,is tracked,114.1693,525,Right Trigger
8,1,16,not tracked,is tracked,114.175,526,Right Trigger
8,1,16,not tracked,is tracked,114.1808,528,Right Trigger
8,1,16,not tracked,is tracked,114.1862,529,Right Trigger
8,1,16,not tracked,is tracked,114.1916,531,Right Trigger
8,1,16,not tracked,is tracked,114.1967,531,Right Trigger
8,1,16,not tracked,is tracked,114.2023,533,Right Trigger
8,1,16,not tracked,is tracked,114.2083,534,Right Trigger
8,1,16,not tracked,is tracked,114.2134,534,Right Trigger
8,1,16,not tracked,is tracked,114.2187,535,Right Trigger
8,1,16,not tracked,is tracked,114.2244,537,Right Trigger
8,1,16,not tracked,is tracked,114.2297,539,Right Trigger
8,1,16,not tracked,is tracked,114.235,540,Right Trigger
8,1,16,not tracked,is tracked,114.2408,540,Right Trigger
8,1,16,not tracked,is tracked,114.2458,542,Right Trigger
8,1,16,not tracked,is tracked,114.2513,542,Right Trigger
8,1,16,not tracked,is tracked,114.2567,544,Right Trigger
8,1,16,not tracked,is tracked,114.2637,545,Right Trigger
8,1,16,not tracked,is tracked,114.271,546,Right Trigger
8,1,16,not tracked,is tracked,114.2767,548,Right Trigger
8,1,16,not tracked,is tracked,114.2826,549,Right Trigger
8,1,16,not tracked,is tracked,114.2882,551,Right Trigger
8,1,16,not tracked,is tracked,114.2935,551,Right Trigger
8,1,16,not tracked,is tracked,114.2985,553,Right Trigger
8,1,16,not tracked,is tracked,114.3042,554,Right Trigger
8,1,16,not tracked,is tracked,114.3094,554,Right Trigger
8,1,16,not tracked,is tracked,114.3148,555,Right Trigger
8,1,16,not tracked,is tracked,114.3205,557,Right Trigger
8,1,16,not tracked,is tracked,114.3261,557,Right Trigger
8,1,16,not tracked,is tracked,114.3317,559,Right Trigger
8,1,16,not tracked,is tracked,114.3379,560,Right Trigger
8,1,16,not tracked,is tracked,114.3437,562,Right Trigger
8,1,16,not tracked,is tracked,114.3487,562,Right Trigger
8,1,16,not tracked,is tracked,114.3539,564,Right Trigger
8,1,16,not tracked,is tracked,114.3592,564,Right Trigger
8,1,16,not tracked,is tracked,114.3647,565,Right Trigger
8,1,16,not tracked,is tracked,114.3701,566,Right Trigger
8,1,16,not tracked,is tracked,114.3754,568,Right Trigger
8,1,16,not tracked,is tracked,114.3811,569,Right Trigger
8,1,16,not tracked,is tracked,114.3867,569,Right Trigger
8,1,16,not tracked,is tracked,114.3919,571,Right Trigger
8,1,16,not tracked,is tracked,114.3971,571,Right Trigger
8,1,16,not tracked,is tracked,114.4031,573,Right Trigger
8,1,16,not tracked,is tracked,114.4089,574,Right Trigger
8,1,16,not tracked,is tracked,114.4147,574,Right Trigger
8,1,16,not tracked,is tracked,114.4206,574,Right Trigger
8,1,16,not tracked,is tracked,114.4259,575,Right Trigger
8,1,16,not tracked,is tracked,114.431,576,Right Trigger
8,1,16,not tracked,is tracked,114.4361,576,Right Trigger
8,1,16,not tracked,is tracked,114.4417,578,Right Trigger
8,1,16,not tracked,is tracked,114.4469,578,Right Trigger
8,1,16,not tracked,is tracked,114.4519,579,Right Trigger
8,1,16,not tracked,is tracked,114.4574,579,Right Trigger
8,1,16,not tracked,is tracked,114.4638,579,Right Trigger
8,1,16,not tracked,is tracked,114.4694,580,Right Trigger
8,1,16,not tracked,is tracked,114.475,580,Right Trigger
8,1,16,not tracked,is tracked,114.4814,582,Right Trigger
8,1,16,not tracked,is tracked,114.4869,582,Right Trigger
8,1,16,not tracked,is tracked,114.4919,582,Right Trigger
8,1,16,not tracked,is tracked,114.4971,582,Right Trigger
8,1,16,not tracked,is tracked,114.5029,584,Right Trigger
8,1,16,not tracked,is tracked,114.508,584,Right Trigger
8,1,16,not tracked,is tracked,114.513,584,Right Trigger
8,1,16,not tracked,is tracked,114.5178,584,Right Trigger
8,1,16,not tracked,is tracked,114.5233,585,Right Trigger
8,1,16,not tracked,is tracked,114.5291,585,Right Trigger
8,1,16,not tracked,is tracked,114.5339,586,Right Trigger
8,1,16,not tracked,is tracked,114.5394,586,Right Trigger
8,1,16,not tracked,is tracked,114.5452,586,Right Trigger
8,1,16,not tracked,is tracked,114.5501,588,Right Trigger
8,1,16,not tracked,is tracked,114.5552,588,Right Trigger
8,1,16,not tracked,is tracked,114.5611,589,Right Trigger
8,1,16,not tracked,is tracked,114.5665,589,Right Trigger
8,1,16,not tracked,is tracked,114.5717,589,Right Trigger
8,1,16,not tracked,is tracked,114.577,589,Right Trigger
8,1,16,not tracked,is tracked,114.5828,589,Right Trigger
8,1,16,not tracked,is tracked,114.5879,589,Right Trigger
8,1,16,not tracked,is tracked,114.593,591,Right Trigger
8,1,16,not tracked,is tracked,114.5984,591,Right Trigger
8,1,16,not tracked,is tracked,114.6039,591,Right Trigger
8,1,16,not tracked,is tracked,114.6093,591,Right Trigger
8,1,16,not tracked,is tracked,114.6143,591,Right Trigger
8,1,16,not tracked,is tracked,114.6197,593,Right Trigger
8,1,16,not tracked,is tracked,114.6248,593,Right Trigger
8,1,16,not tracked,is tracked,114.6301,593,Right Trigger
8,1,16,not tracked,is tracked,114.6355,594,Right Trigger
8,1,16,not tracked,is tracked,114.6408,594,Right Trigger
8,1,16,not tracked,is tracked,114.6464,594,Right Trigger
8,1,16,not tracked,is tracked,114.6514,594,Right Trigger
8,1,16,not tracked,is tracked,114.6564,594,Right Trigger
8,1,16,not tracked,is tracked,114.6632,594,Right Trigger
8,1,16,not tracked,is tracked,114.6689,594,Right Trigger
8,1,16,not tracked,is tracked,114.6761,595,Right Trigger
8,1,16,not tracked,is tracked,114.6823,595,Right Trigger
8,1,16,not tracked,is tracked,114.6873,595,Right Trigger
8,1,16,not tracked,is tracked,114.6922,596,Right Trigger
8,1,16,not tracked,is tracked,114.6978,596,Right Trigger
8,1,16,not tracked,is tracked,114.7033,596,Right Trigger
8,1,16,not tracked,is tracked,114.7083,596,Right Trigger
8,1,16,not tracked,is tracked,114.7136,598,Right Trigger
8,1,16,not tracked,is tracked,114.7189,598,Right Trigger
8,1,16,not tracked,is tracked,114.724,598,Right Trigger
8,1,16,not tracked,is tracked,114.7297,598,Right Trigger
8,1,16,not tracked,is tracked,114.7346,598,Right Trigger
8,1,16,not tracked,is tracked,114.7433,599,Right Trigger
8,1,16,not tracked,is tracked,114.7513,599,Right Trigger
8,1,16,not tracked,is tracked,114.7568,599,Right Trigger
8,1,16,not tracked,is tracked,114.7624,599,Right Trigger
8,1,16,not tracked,is tracked,114.7676,599,Right Trigger
8,1,16,not tracked,is tracked,114.7728,599,Right Trigger
8,1,16,not tracked,is tracked,114.7778,599,Right Trigger
8,1,16,not tracked,is tracked,114.7833,599,Right Trigger
8,1,16,not tracked,is tracked,114.7884,599,Right Trigger
8,1,16,not tracked,is tracked,114.7934,599,Right Trigger
8,1,16,not tracked,is tracked,114.7983,599,Right Trigger
8,1,16,not tracked,is tracked,114.804,599,Right Trigger
8,1,16,not tracked,is tracked,114.809,600,Right Trigger
8,1,16,not tracked,is tracked,114.8141,600,Right Trigger
8,1,16,not tracked,is tracked,114.8191,600,Right Trigger
8,1,16,not tracked,is tracked,114.8247,600,Right Trigger
8,1,16,not tracked,is tracked,114.8299,600,Right Trigger
8,1,16,not tracked,is tracked,114.835,600,Right Trigger
8,1,16,not tracked,is tracked,114.8405,600,Right Trigger
8,1,16,not tracked,is tracked,114.8456,600,Right Trigger
8,1,16,not tracked,is tracked,114.8506,600,Right Trigger
8,1,16,not tracked,is tracked,114.8559,602,Right Trigger
8,1,16,not tracked,is tracked,114.8633,602,Right Trigger
8,1,16,not tracked,is tracked,114.8696,602,Right Trigger
8,1,16,not tracked,is tracked,114.8763,602,Right Trigger
8,1,16,not tracked,is tracked,114.8839,602,Right Trigger
8,1,16,not tracked,is tracked,114.8902,602,Right Trigger
8,1,16,not tracked,is tracked,114.8962,602,Right Trigger
8,1,16,not tracked,is tracked,114.9023,602,Right Trigger
8,1,16,not tracked,is tracked,114.9076,602,Right Trigger
8,1,16,not tracked,is tracked,114.913,602,Right Trigger
8,1,16,not tracked,is tracked,114.9184,602,Right Trigger
8,1,16,not tracked,is tracked,114.924,602,Right Trigger
8,1,16,not tracked,is tracked,114.9303,602,Right Trigger
8,1,16,not tracked,is tracked,114.9362,602,Right Trigger
8,1,16,not tracked,is tracked,114.9418,602,Right Trigger
8,1,16,not tracked,is tracked,114.9469,602,Right Trigger
8,1,16,not tracked,is tracked,114.9522,604,Right Trigger
8,1,16,not tracked,is tracked,114.9575,604,Right Trigger
8,1,16,not tracked,is tracked,114.9629,604,Right Trigger
8,1,16,not tracked,is tracked,114.9681,604,Right Trigger
8,1,16,not tracked,is tracked,114.9731,604,Right Trigger
8,1,16,not tracked,is tracked,114.9782,604,Right Trigger
8,1,16,not tracked,is tracked,114.9839,604,Right Trigger
8,1,16,not tracked,is tracked,114.989,604,Right Trigger
8,1,16,not tracked,is tracked,114.9941,604,Right Trigger
8,1,16,not tracked,is tracked,114.9991,604,Right Trigger
8,1,16,not tracked,is tracked,115.0046,604,Right Trigger
8,1,16,not tracked,is tracked,115.0096,604,Right Trigger
8,1,16,not tracked,is tracked,115.0145,604,Right Trigger
8,1,16,not tracked,is tracked,115.0201,604,Right Trigger
8,1,16,not tracked,is tracked,115.0253,604,Right Trigger
8,1,16,not tracked,is tracked,115.0306,604,Right Trigger
8,1,16,not tracked,is tracked,115.0361,604,Right Trigger
8,1,16,not tracked,is tracked,115.0417,604,Right Trigger
8,1,16,not tracked,is tracked,115.0471,605,Right Trigger
8,1,16,not tracked,is tracked,115.0524,605,Right Trigger
8,1,16,not tracked,is tracked,115.0572,605,Right Trigger
8,1,16,not tracked,is tracked,115.0637,605,Right Trigger
8,1,16,not tracked,is tracked,115.0703,605,Right Trigger
8,1,16,not tracked,is tracked,115.0761,605,Right Trigger
8,1,16,not tracked,is tracked,115.0828,605,Right Trigger
8,1,16,not tracked,is tracked,115.0879,605,Right Trigger
8,1,16,not tracked,is tracked,115.0927,605,Right Trigger
8,1,16,not tracked,is tracked,115.0978,605,Right Trigger
8,1,16,not tracked,is tracked,115.1038,607,Right Trigger
8,1,16,not tracked,is tracked,115.109,607,Right Trigger
8,1,16,not tracked,is tracked,115.1142,607,Right Trigger
8,1,16,not tracked,is tracked,115.1192,607,Right Trigger
8,1,16,not tracked,is tracked,115.1248,607,Right Trigger
8,1,16,not tracked,is tracked,115.13,607,Right Trigger
8,1,16,not tracked,is tracked,115.135,607,Right Trigger
8,1,16,not tracked,is tracked,115.1405,607,Right Trigger
8,1,16,not tracked,is tracked,115.1456,607,Right Trigger
8,1,16,not tracked,is tracked,115.1505,607,Right Trigger
8,1,16,not tracked,is tracked,115.1553,607,Right Trigger
8,1,16,not tracked,is tracked,115.1614,607,Right Trigger
8,1,16,not tracked,is tracked,115.1666,607,Right Trigger
8,1,16,not tracked,is tracked,115.1718,607,Right Trigger
8,1,16,not tracked,is tracked,115.1768,607,Right Trigger
8,1,16,not tracked,is tracked,115.1826,607,Right Trigger
8,1,16,not tracked,is tracked,115.1878,607,Right Trigger
8,1,16,not tracked,is tracked,115.1927,607,Right Trigger
8,1,16,not tracked,is tracked,115.1976,608,Right Trigger
8,1,16,not tracked,is tracked,115.2036,608,Right Trigger
8,1,16,not tracked,is tracked,115.2087,608,Right Trigger
8,1,16,not tracked,is tracked,115.214,608,Right Trigger
8,1,16,not tracked,is tracked,115.219,608,Right Trigger
8,1,16,not tracked,is tracked,115.2246,608,Right Trigger
8,1,16,not tracked,is tracked,115.2298,608,Right Trigger
8,1,16,not tracked,is tracked,115.2347,608,Right Trigger
8,1,16,not tracked,is tracked,115.24,608,Right Trigger
8,1,16,not tracked,is tracked,115.2453,608,Right Trigger
8,1,16,not tracked,is tracked,115.2504,608,Right Trigger
8,1,16,not tracked,is tracked,115.2555,608,Right Trigger
8,1,16,not tracked,is tracked,115.2614,608,Right Trigger
8,1,16,not tracked,is tracked,115.2669,608,Right Trigger
8,1,16,not tracked,is tracked,115.2723,608,Right Trigger
8,1,16,not tracked,is tracked,115.2781,608,Right Trigger
8,1,16,not tracked,is tracked,115.2841,608,Right Trigger
8,1,16,not tracked,is tracked,115.2891,607,Right Trigger
8,1,16,not tracked,is tracked,115.2947,607,Right Trigger
8,1,16,not tracked,is tracked,115.3003,607,Right Trigger
8,1,16,not tracked,is tracked,115.3053,607,Right Trigger
8,1,16,not tracked,is tracked,115.3107,607,Right Trigger
8,1,16,not tracked,is tracked,115.3158,607,Right Trigger
8,1,16,not tracked,is tracked,115.3212,607,Right Trigger
8,1,16,not tracked,is tracked,115.3261,607,Right Trigger
8,1,16,not tracked,is tracked,115.3314,607,Right Trigger
8,1,16,not tracked,is tracked,115.3365,607,Right Trigger
8,1,16,not tracked,is tracked,115.3422,607,Right Trigger
8,1,16,not tracked,is tracked,115.3476,607,Right Trigger
8,1,16,not tracked,is tracked,115.3526,607,Right Trigger
8,1,16,not tracked,is tracked,115.3577,607,Right Trigger
8,1,16,not tracked,is tracked,115.3633,607,Right Trigger
8,1,16,not tracked,is tracked,115.3685,605,Right Trigger
8,1,16,not tracked,is tracked,115.3737,605,Right Trigger
8,1,16,not tracked,is tracked,115.3787,605,Right Trigger
8,1,16,not tracked,is tracked,115.384,605,Right Trigger
8,1,16,not tracked,is tracked,115.3893,605,Right Trigger
8,1,16,not tracked,is tracked,115.3943,605,Right Trigger
8,1,16,not tracked,is tracked,115.3998,605,Right Trigger
8,1,16,not tracked,is tracked,115.4048,605,Right Trigger
8,1,16,not tracked,is tracked,115.41,605,Right Trigger
8,1,16,not tracked,is tracked,115.4152,604,Right Trigger
8,1,16,not tracked,is tracked,115.4208,604,Right Trigger
8,1,16,not tracked,is tracked,115.4259,604,Right Trigger
8,1,16,not tracked,is tracked,115.4312,604,Right Trigger
8,1,16,not tracked,is tracked,115.4361,604,Right Trigger
8,1,16,not tracked,is tracked,115.4417,604,Right Trigger
8,1,16,not tracked,is tracked,115.4471,604,Right Trigger
8,1,16,not tracked,is tracked,115.452,604,Right Trigger
8,1,16,not tracked,is tracked,115.457,604,Right Trigger
8,1,16,not tracked,is tracked,115.4627,604,Right Trigger
8,1,16,not tracked,is tracked,115.4684,604,Right Trigger
8,1,16,not tracked,is tracked,115.4747,602,Right Trigger
8,1,16,not tracked,is tracked,115.4816,602,Right Trigger
8,1,16,not tracked,is tracked,115.4872,602,Right Trigger
8,1,16,not tracked,is tracked,115.4923,602,Right Trigger
8,1,16,not tracked,is tracked,115.4977,602,Right Trigger
8,1,16,not tracked,is tracked,115.5034,602,Right Trigger
8,1,16,not tracked,is tracked,115.5083,602,Right Trigger
8,1,16,not tracked,is tracked,115.5139,602,Right Trigger
8,1,16,not tracked,is tracked,115.519,602,Right Trigger
8,1,16,not tracked,is tracked,115.5244,600,Right Trigger
8,1,16,not tracked,is tracked,115.5302,600,Right Trigger
8,1,16,not tracked,is tracked,115.5351,600,Right Trigger
8,1,16,not tracked,is tracked,115.5405,600,Right Trigger
8,1,16,not tracked,is tracked,115.5457,600,Right Trigger
8,1,16,not tracked,is tracked,115.5509,599,Right Trigger
8,1,16,not tracked,is tracked,115.5562,599,Right Trigger
8,1,16,not tracked,is tracked,115.5616,599,Right Trigger
8,1,16,not tracked,is tracked,115.5667,599,Right Trigger
8,1,16,not tracked,is tracked,115.5722,599,Right Trigger
8,1,16,not tracked,is tracked,115.5771,599,Right Trigger
8,1,16,not tracked,is tracked,115.5829,599,Right Trigger
8,1,16,not tracked,is tracked,115.5883,599,Right Trigger
8,1,16,not tracked,is tracked,115.5932,599,Right Trigger
8,1,16,not tracked,is tracked,115.5988,599,Right Trigger
8,1,16,not tracked,is tracked,115.6045,599,Right Trigger
8,1,16,not tracked,is tracked,115.6094,598,Right Trigger
8,1,16,not tracked,is tracked,115.6152,598,Right Trigger
8,1,16,not tracked,is tracked,115.6207,598,Right Trigger
8,1,16,not tracked,is tracked,115.6256,598,Right Trigger
8,1,16,not tracked,is tracked,115.631,598,Right Trigger
8,1,16,not tracked,is tracked,115.6361,598,Right Trigger
8,1,16,not tracked,is tracked,115.6416,596,Right Trigger
8,1,16,not tracked,is tracked,115.6475,596,Right Trigger
8,1,16,not tracked,is tracked,115.6524,596,Right Trigger
8,1,16,not tracked,is tracked,115.6574,596,Right Trigger
8,1,16,not tracked,is tracked,115.6627,596,Right Trigger
8,1,16,not tracked,is tracked,115.6681,596,Right Trigger
8,1,16,not tracked,is tracked,115.6738,596,Right Trigger
8,1,16,not tracked,is tracked,115.6796,595,Right Trigger
8,1,16,not tracked,is tracked,115.687,595,Right Trigger
8,1,16,not tracked,is tracked,115.6922,595,Right Trigger
8,1,16,not tracked,is tracked,115.6977,595,Right Trigger
8,1,16,not tracked,is tracked,115.7037,595,Right Trigger
8,1,16,not tracked,is tracked,115.7092,595,Right Trigger
8,1,16,not tracked,is tracked,115.7143,594,Right Trigger
8,1,16,not tracked,is tracked,115.7202,594,Right Trigger
8,1,16,not tracked,is tracked,115.7252,594,Right Trigger
8,1,16,not tracked,is tracked,115.7303,594,Right Trigger
8,1,16,not tracked,is tracked,115.7355,594,Right Trigger
8,1,16,not tracked,is tracked,115.7412,594,Right Trigger
8,1,16,not tracked,is tracked,115.7463,594,Right Trigger
8,1,16,not tracked,is tracked,115.7512,594,Right Trigger
8,1,16,not tracked,is tracked,115.7566,594,Right Trigger
8,1,16,not tracked,is tracked,115.7621,594,Right Trigger
8,1,16,not tracked,is tracked,115.7672,594,Right Trigger
8,1,16,not tracked,is tracked,115.7724,594,Right Trigger
8,1,16,not tracked,is tracked,115.7776,594,Right Trigger
8,1,16,not tracked,is tracked,115.7828,594,Right Trigger
8,1,16,not tracked,is tracked,115.7878,594,Right Trigger
8,1,16,not tracked,is tracked,115.793,594,Right Trigger
8,1,16,not tracked,is tracked,115.7985,594,Right Trigger
8,1,16,not tracked,is tracked,115.8039,593,Right Trigger
8,1,16,not tracked,is tracked,115.8093,593,Right Trigger
8,1,16,not tracked,is tracked,115.8146,593,Right Trigger
8,1,16,not tracked,is tracked,115.8203,593,Right Trigger
8,1,16,not tracked,is tracked,115.8256,593,Right Trigger
8,1,16,not tracked,is tracked,115.8308,593,Right Trigger
8,1,16,not tracked,is tracked,115.836,593,Right Trigger
8,1,16,not tracked,is tracked,115.8418,593,Right Trigger
8,1,16,not tracked,is tracked,115.8468,593,Right Trigger
8,1,16,not tracked,is tracked,115.852,593,Right Trigger
8,1,16,not tracked,is tracked,115.8568,593,Right Trigger
8,1,16,not tracked,is tracked,115.8627,593,Right Trigger
8,1,16,not tracked,is tracked,115.8678,591,Right Trigger
8,1,16,not tracked,is tracked,115.8736,591,Right Trigger
8,1,16,not tracked,is tracked,115.8793,591,Right Trigger
8,1,16,not tracked,is tracked,115.8857,591,Right Trigger
8,1,16,not tracked,is tracked,115.8907,591,Right Trigger
8,1,16,not tracked,is tracked,115.8963,591,Right Trigger
